748,mix_test_97,1666103244,0
749,mix_test_98,1666103244,0
750,mix_test_99,1666103244,0
751,mix_successive_0,1666103244,0
752,mix_successive_4,1666103244,0
753,mix_successive_6,1666103244,0
754,mix_successive_10,1666103244,0
755,mix_successive_16,1666103244,0
756,mix_successive_20,1666103244,0
757,mix_successive_21,1666103244,0
758,mix_successive_28,1666103244,0
759,mix_successive_30,1666103244,0
760,mix_successive_31,1666103244,0
761,mix_successive_32,1666103244,0
762,mix_successive_39,1666103244,0
763,mix_successive_40,1666103244,0
764,mix_successive_42,1666103244,0
765,mix_successive_43,1666103244,0
766,mix_successive_45,1666103244,0
767,mix_successive_46,1666103244,0
768,mix_successive_61,1666103244,0
769,mix_successive_64,1666103244,0
4186,d_neg_prec_star_01,0,1666103244
4187,d_neg_prec_star_02,0,1666103244
4188,d_neg_prec_star_03,0,1666103244
4189,u_neg_prec_star_01,0,1666103244
4190,u_neg_prec_star_02,0,1666103244
4191,u_neg_prec_star_03,0,1666103244
4192,notintsubject_o_neg_prec_star_01,0,1666103244
4193,notintsubject_o_neg_prec_star_02,0,1666103244
4194,notintsubject_o_neg_prec_star_03,0,1666103244
4195,x_neg_prec_star_01,0,1666103244
4196,x_neg_prec_star_02,0,1666103244
4197,x_neg_prec_star_03,0,1666103244
4198,X_neg_prec_star_01,0,1666103244
4199,X_neg_prec_star_02,0,1666103244
4200,X_neg_prec_star_03,0,1666103244
4201,s_neg_prec_star_01,0,1666103244
4202,s_neg_prec_star_02,0,1666103244
4203,p_neg_prec_star_01,0,1666103244
4204,p_neg_prec_star_02,0,1666103244
4205,p_neg_prec_star_03,0,1666103244
4206,p_neg_prec_star_04,0,1666103244
